perfil,rede,id_video,usuario,data,hora,texto,midia,num_caracteres,num_palavras,num_emojis,num_mencoes,likes,repostagens,comentarios,prob_positivo,prob_neutro,prob_negativo,sentimento_geral
BolsonaroSP,twitter,1,Marcosvt_65,2026-01-03,17:31:05,"@MedeirosMaick @BolsonaroSP @policiafederal @Grok, Eduardo Bolsonaro está recebendo salário pela Polícia Federal mesmo não sendo mais Deputado? É que tem um jumento aqui insistindo nisso e é necessário esclarecimento..!",0,219,29,0,4,0,0.0,,0.0263175368309021,0.444108784198761,0.5295736789703369,negativo
BolsonaroSP,twitter,1,magoalfe,2026-01-03,17:29:09,"@marioadolfo @BolsonaroSP @policiafederal Todos nós sabemos que Moraes quer prender também o @BolsonaroSP , porque ele escancarou para o mundo as atrocidades que esse falso juiz vem fazendo com os brasileiros de Direita. E sobre o Banco Master? E sobre os 129.000.000,00 que a Michelle, ops, a mulher do Moraes recebeu?",0,319,51,0,4,0,0.0,,0.0145514728501439,0.140106663107872,0.8453418612480164,negativo
BolsonaroSP,twitter,1,FChavedar,2026-01-03,17:25:44,@BolsonaroSP @policiafederal https://t.co/fy8FcgregN,1,52,3,0,2,1,0.0,,0.062782771885395,0.9104264974594116,0.0267907120287418,neutro
BolsonaroSP,twitter,1,guebala,2026-01-03,17:24:36,"@BolsonaroSP @policiafederal Tá com medo de ir preso, seu lugar te espera na cela",0,81,14,0,2,0,0.0,,0.0411275699734687,0.4408151507377624,0.5180573463439941,negativo
BolsonaroSP,twitter,1,valgeografia01,2026-01-03,17:23:50,@BolsonaroSP @policiafederal Vagabundo. Trabalhar tu não quer né?,0,65,8,0,2,0,0.0,,0.0067763016559183,0.025468323379755,0.9677553772926332,negativo
BolsonaroSP,twitter,1,Larissa55173306,2026-01-03,17:23:00,@BolsonaroSP @policiafederal Capricho??? Vc sendo um servidor publico tem que trabalhar como os outros. Quem não trabalha é exonerado.,0,134,19,0,2,0,0.0,,0.0315694026648998,0.2009068131446838,0.7675237655639648,negativo
BolsonaroSP,twitter,1,Agnaldo14172964,2026-01-03,17:22:02,"@BolsonaroSP @policiafederal Maduro, depois Lula",0,48,5,0,2,0,0.0,,0.0459840893745422,0.8962177634239197,0.0577981621026992,neutro
BolsonaroSP,twitter,1,ThaisSi00689124,2026-01-03,17:21:05,@BolsonaroSP @policiafederal Resumo: medo de ir preso.,0,54,7,0,2,0,0.0,,0.0243373047560453,0.594150185585022,0.3815125226974487,neutro
BolsonaroSP,twitter,1,theorangepoop,2026-01-03,17:19:03,@BolsonaroSP @policiafederal Bandido foragido da justiça e ainda por cima reclamando de perder o emprego de escrivão na PF 😂😂🤣,0,126,20,3,2,0,0.0,,0.2865247130393982,0.2258392721414566,0.4876360595226288,negativo
BolsonaroSP,twitter,1,GordonBill85213,2026-01-03,17:16:40,@RicardoSagulo @BolsonaroSP @policiafederal https://t.co/bfoKs1IsXz,1,67,4,0,3,0,0.0,,0.0568341203033924,0.9249245524406432,0.0182413607835769,neutro
BolsonaroSP,twitter,1,GordonBill85213,2026-01-03,17:15:16,@GalizaAr @BolsonaroSP @policiafederal https://t.co/dffZeX77ni,1,62,4,0,3,0,0.0,,0.0568341203033924,0.9249245524406432,0.0182413607835769,neutro
BolsonaroSP,twitter,1,GordonBill85213,2026-01-03,17:14:57,@JosJac5 @BolsonaroSP @policiafederal https://t.co/SvflrW5EQr,1,61,4,0,3,0,0.0,,0.0568341203033924,0.9249245524406432,0.0182413607835769,neutro
BolsonaroSP,twitter,1,_thestarboy,2026-01-03,17:14:49,@BolsonaroSP @policiafederal Vai trabalhar vagabundo,0,52,5,0,2,0,0.0,,0.0075900200754404,0.022557845339179,0.9698521494865416,negativo
BolsonaroSP,twitter,1,georgehnobilis,2026-01-03,17:13:33,"@BolsonaroSP @policiafederal Bicha, vc tem q trabalhar!",0,55,7,0,2,0,0.0,,0.0233353469520807,0.2101826816797256,0.7664819955825806,negativo
BolsonaroSP,twitter,1,sereia_thay,2026-01-03,17:11:58,"@BolsonaroSP @policiafederal Mas a PF só está mandando vc voltar a trabalhar, querido, vc é um cidadão comum como qualquer outro. Se manca",0,138,23,0,2,0,0.0,,0.0063062347471714,0.0251345783472061,0.968559205532074,negativo
BolsonaroSP,twitter,1,odeterothmans,2026-01-03,17:11:18,@BolsonaroSP @policiafederal alergia a trabalho,0,47,5,0,2,0,0.0,,0.0293152835220098,0.4724780917167663,0.4982065856456756,negativo
BolsonaroSP,twitter,1,Mdalva72,2026-01-03,17:09:52,"@BolsonaroSP @policiafederal Abdicou com medo de ser preso, porque é covarde. Só tem o apoio.",0,93,15,0,2,0,0.0,,0.0151474010199308,0.1802137196063995,0.8046389222145081,negativo
BolsonaroSP,twitter,1,omarolis,2026-01-03,17:07:24,@BolsonaroSP @policiafederal mas só pediram pra vc trabalhar rs,0,63,9,0,2,0,0.0,,0.0401379838585853,0.8283063769340515,0.1315556466579437,neutro
BolsonaroSP,twitter,1,ellamevil,2026-01-03,17:07:15,@BolsonaroSP @policiafederal Vagabundo encostado,0,48,4,0,2,2,0.0,,0.0034461021423339,0.0075086397118866,0.989045262336731,negativo
BolsonaroSP,twitter,1,Mtomaz06,2026-01-03,17:03:40,"@BolsonaroSP @policiafederal Foda quando obrigam a gente a trabalhar no trabalho né, Dudu.",0,90,13,0,2,0,0.0,,0.034918412566185,0.1701977998018264,0.7948837876319885,negativo
BolsonaroSP,twitter,1,L3b3ns,2026-01-03,17:02:18,"@BolsonaroSP @policiafederal Vai trabalhar, parasita.",0,53,5,0,2,0,0.0,,0.0073980721645057,0.0275355670601129,0.965066373348236,negativo
BolsonaroSP,twitter,1,icaro_notdead,2026-01-03,17:02:07,"@BolsonaroSP @policiafederal Só te chamaram de volta ao trabalho, pare de drama.",0,80,12,0,2,0,0.0,,0.0116100972518324,0.3068408370018005,0.681549072265625,negativo
BolsonaroSP,twitter,1,reagecap,2026-01-03,17:01:38,"@BolsonaroSP @policiafederal Vai trabalhar, vagabundo. Quer receber e não quer trabalhar? Desse jeito, já pode virar petista. Seu pulha!",0,136,19,0,2,0,0.0,,0.0055159628391265,0.015916246920824,0.9785677790641784,negativo
BolsonaroSP,twitter,1,HettOf95056,2026-01-03,17:01:26,@BolsonaroSP @policiafederal Você é um lixo.,0,44,6,0,2,0,0.0,,0.0037987201940268,0.0053662834689021,0.9908349514007568,negativo
BolsonaroSP,twitter,1,JosAntnioMonta1,2026-01-03,17:01:16,@BolsonaroSP @policiafederal Tu sabe lá o que é honra cabra safado 🙈🙈🙈,0,70,12,3,2,0,0.0,,0.0270080938935279,0.1042981669306755,0.8686937689781189,negativo
BolsonaroSP,twitter,1,celo_sz2,2026-01-03,17:00:33,@BolsonaroSP @policiafederal Esse cara é totalmente maluco,0,58,7,0,2,0,0.0,,0.0083213681355118,0.0352308414876461,0.9564478397369384,negativo
BolsonaroSP,twitter,1,AruasiMaria,2026-01-03,16:59:31,"@BolsonaroSP @policiafederal Ninguém está te bajulando seu chantagista. A instituição está cumprindo a Lei, sem mandato ou volta e assume ou é isonerado! Safado sem vergonha e mentiroso!!",0,187,28,0,2,0,0.0,,0.0064790174365043,0.0160913933068513,0.9774296283721924,negativo
BolsonaroSP,twitter,1,noctisera_,2026-01-03,16:55:24,@BolsonaroSP @policiafederal Como o bananinha descreve // o que realmente é https://t.co/unNOPSO1vY,1,99,12,0,2,0,0.0,,0.029835257679224,0.8900445699691772,0.0801201313734054,neutro
BolsonaroSP,twitter,1,8runoO,2026-01-03,16:53:28,@BolsonaroSP @policiafederal PF quer que vc volte a trabalhar vagabund,0,70,10,0,2,0,0.0,,0.0124299162998795,0.098928764462471,0.888641357421875,negativo
BolsonaroSP,twitter,1,alexdibms,2026-01-03,16:51:47,"@BolsonaroSP @policiafederal Parabéns pela atitude escrivão. Volta a trabalhar desocupado frouxo, fujão e lambedor das botas do laranjão.",0,137,18,0,2,0,0.0,,0.0103357536718249,0.0182108357548713,0.9714534282684326,negativo
BolsonaroSP,twitter,1,FcoAAbreu,2026-01-03,16:51:43,"@BolsonaroSP @policiafederal SEU VAGABUNDO, FALA EM AMIGOS DOS REIS? E OQUE SEU PAI FEZ PARA PROTEGER FLÁVIO BOLSONARO DAS RACHADINHAS? VAI SE FERRAR SEU HIPOCRITA",0,163,25,0,2,0,0.0,,0.0028889481909573,0.0072847977280616,0.9898263216018676,negativo
BolsonaroSP,twitter,1,VSupercorp,2026-01-03,16:50:55,@BolsonaroSP @policiafederal Vai trabalhar vagabundo,0,52,5,0,2,0,0.0,,0.0075900200754404,0.022557845339179,0.9698521494865416,negativo
BolsonaroSP,twitter,1,Mimadinhax,2026-01-03,16:50:54,@Omardeideais @BolsonaroSP @policiafederal E o incrível é ter arrombado defendendo isso.,0,88,11,0,3,0,0.0,,0.0824406296014785,0.0810204595327377,0.8365389108657837,negativo
BolsonaroSP,twitter,1,kakis59,2026-01-03,16:49:34,@BolsonaroSP @policiafederal Preguiçoso!!! Vai se sustentar pedindo esmola nas redes sociais. E os bozos te ajudam nessa safadeza. Depois vcs atacam o bolsa família onde o povo tem o q é de direito. Preguiçoso é esse sujeito aí!!!,0,230,38,0,2,0,0.0,,0.0042781503871083,0.0084869638085365,0.987234890460968,negativo
BolsonaroSP,twitter,1,claudialessag,2026-01-03,16:48:41,@BolsonaroSP @policiafederal 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻🇧🇷,0,45,3,8,2,0,0.0,,0.7504000663757324,0.2166492342948913,0.0329507403075695,positivo
BolsonaroSP,twitter,1,Qboltzman891,2026-01-03,16:47:02,@BolsonaroSP @policiafederal https://t.co/D1ZrIG0eFg,1,52,3,0,2,0,0.0,,0.062782771885395,0.9104264974594116,0.0267907120287418,neutro
BolsonaroSP,twitter,1,o_princeso_23,2026-01-03,16:46:14,@BolsonaroSP @policiafederal Não pode falar de trabalho que fica puto... Vagabundo!!!!,0,86,11,0,2,0,0.0,,0.0042101573199033,0.015672817826271,0.9801170229911804,negativo
BolsonaroSP,twitter,1,antonio53585256,2026-01-03,16:46:07,"@BolsonaroSP @policiafederal Vaibtr@balhar v@g@budo, enquanto muitos querem tu fica ocupando vaga 🤬",0,99,12,1,5,0,0.0,,0.0847283527255058,0.7292688488960266,0.1860028505325317,neutro
BolsonaroSP,twitter,1,roseSilva150113,2026-01-03,16:44:23,@BolsonaroSP @policiafederal Você se fu e isso pra nós é muito bom,0,66,12,0,2,0,0.0,,0.8583620190620422,0.1194780468940734,0.0221599414944648,positivo
BolsonaroSP,twitter,1,_Jason7Anderson,2026-01-03,16:44:22,@BolsonaroSP @policiafederal Tudo isso pra dizer que não quer trabalhar pra receber o salário alto kkkkkkkkkk,0,109,16,0,2,0,0.0,,0.0198407862335443,0.4648227989673614,0.5153363943099976,negativo
BolsonaroSP,twitter,1,ErilandiaT,2026-01-03,16:42:38,@BolsonaroSP @policiafederal Meus impostos não é para bancar vagabundo,0,70,9,0,2,0,0.0,,0.0713264197111129,0.2337578684091568,0.694915771484375,negativo
BolsonaroSP,twitter,1,RogrioEmdio4,2026-01-03,16:42:30,"@BolsonaroSP @policiafederal @BolsonaroSP, a conta chegou! Se você não é mais deputado, e a razão da sua licença era pra exercer o mandato parlamentar, então, você precisa exercer as suas funções na PF, assim é pra todos. Veja, a que ponto chegou! Cada vez mais vai ficando difícil, daí vc atribui aos outros.",0,309,53,0,3,0,0.0,,0.0038960224483162,0.0177753698080778,0.9783285856246948,negativo
BolsonaroSP,twitter,1,ChavesHortencia,2026-01-03,16:41:28,"@BolsonaroSP @policiafederal A conta aí chegar sim, Graça a Feus chegou para o seu pai. Vai chegar para vc também calma! 😂😂😂😂😂😂😂😂😂",0,130,22,9,2,0,0.0,,0.6659305095672607,0.241439864039421,0.0926296561956405,positivo
BolsonaroSP,twitter,1,mouse67866,2026-01-03,16:40:41,@BolsonaroSP @policiafederal Esse filho da puta é alérgico a trabalho,0,69,10,0,2,0,0.0,,0.0065513541921973,0.0304398387670516,0.9630088210105896,negativo
BolsonaroSP,twitter,1,Rosalindaflorsp,2026-01-03,16:40:35,@BolsonaroSP @policiafederal Ainda dá tempo de se tratar,0,56,8,0,2,0,0.0,,0.0403837263584136,0.5256445407867432,0.4339717328548431,neutro
BolsonaroSP,twitter,1,heliodanta17236,2026-01-03,16:39:14,"@JulioFDRezende @BolsonaroSP @policiafederal Ele tem experiência, trabalhou no macdonalds.",0,90,9,0,3,0,0.0,,0.0206100530922412,0.95919531583786,0.0201947223395109,neutro
BolsonaroSP,twitter,1,LucianoUchoa2,2026-01-03,16:39:07,@BolsonaroSP @policiafederal Falou em trabalho família buraco corre longe!!,0,75,9,0,2,0,0.0,,0.0790666341781616,0.8272240161895752,0.0937093645334243,neutro
BolsonaroSP,twitter,1,BrunoMatraga,2026-01-03,16:38:49,@BolsonaroSP @policiafederal Fala sério. Estava pedindo salário para o Waldemar. Você e sua famila só vivem de privilegio. Traidores.,0,133,19,0,2,0,0.0,,0.0031406555790454,0.0130592053756117,0.9838001132011414,negativo
BolsonaroSP,twitter,1,OnOffCCE,2026-01-03,16:37:36,"@BolsonaroSP @policiafederal Mano, querem que vc volte a trabalhar. É difícil? Kkkkkkkkkkkkk https://t.co/eL5zl9riTA",1,116,13,0,2,2,0.0,,0.018711756914854,0.7896050810813904,0.1916831135749817,neutro
BolsonaroSP,twitter,1,Joobonifac27790,2026-01-03,16:37:34,"@BolsonaroSP @policiafederal Força Eduardo Bolsonaro, estamos contigo nesta luta contra a tirania da toga",0,105,14,0,2,0,0.0,,0.3962931334972381,0.3904505968093872,0.2132562696933746,positivo
BolsonaroSP,twitter,1,FiorellaPiccol1,2026-01-03,16:37:22,"@BolsonaroSP @policiafederal Larga a teta, Dudu! No capitalismo, quem não trabalha, perde o emprego.",0,100,14,0,2,0,0.0,,0.0074580810032784,0.0776989087462425,0.9148430824279784,negativo
BolsonaroSP,twitter,1,FiorellaPiccol1,2026-01-03,16:36:18,"@BolsonaroSP @policiafederal Você é um criminoso de colarinho branco, Eduardo!",0,78,10,0,2,0,0.0,,0.0120683005079627,0.0588781721889972,0.9290534853935242,negativo
BolsonaroSP,twitter,1,edudiniz031,2026-01-03,16:35:08,@BolsonaroSP @policiafederal Trabalhar pra que .. o família abençoada!!!!,0,73,9,0,2,0,0.0,,0.77073734998703,0.1977996528148651,0.0314630456268787,positivo
BolsonaroSP,twitter,1,jeffersonholand,2026-01-03,16:35:04,@BolsonaroSP @policiafederal Hahaha fala sua anta!! Vai mesmo querer viver de esmola agora??!,0,93,13,0,2,0,0.0,,0.006800259463489,0.0500166490674018,0.9431830644607544,negativo
BolsonaroSP,twitter,1,CarolinaSobra15,2026-01-03,16:33:59,@BolsonaroSP @policiafederal https://t.co/zYEffArPGV,1,52,3,0,2,0,0.0,,0.062782771885395,0.9104264974594116,0.0267907120287418,neutro
BolsonaroSP,twitter,1,OANDRODE17,2026-01-03,16:33:52,"@BolsonaroSP @policiafederal Hoje ,quem da direita comemora o ataque dos eua e a captura de maduro e um canalha.... Afinal tivemos nossa oportunidade com a magninstky! Obrigado @BolsonaroSP",0,189,28,0,3,0,0.0,,0.8125548958778381,0.1699591279029846,0.0174859277904033,positivo
BolsonaroSP,twitter,1,blossomhaitang,2026-01-03,16:33:32,@BolsonaroSP @policiafederal Você não precisa disso! O que não te falta aí é hamburger pra fritar!,0,98,16,0,2,2,0.0,,0.1198993176221847,0.5920289158821106,0.2880717813968658,neutro
BolsonaroSP,twitter,1,reginahricca,2026-01-03,16:33:28,"@VeraTor61676200 @BolsonaroSP @policiafederal Vai limpar a sua cara. Tá cheia de merda, imbecil",0,95,13,0,3,0,0.0,,0.00406130310148,0.0116826891899108,0.9842559695243835,negativo
BolsonaroSP,twitter,1,alceuvasco2,2026-01-03,16:32:15,"@BolsonaroSP @policiafederal Escrevente, rua",0,44,4,0,2,0,0.0,,0.0519539080560207,0.9080537557601928,0.0399922281503677,neutro
BolsonaroSP,twitter,1,jorgeaadomingo3,2026-01-03,16:32:03,"@BolsonaroSP @policiafederal Jogou a carteira de trabalho, a família Bolsonaro corre mais do que queniano em maratona.",0,118,17,0,2,0,0.0,,0.0916638970375061,0.816375195980072,0.0919609442353248,neutro
BolsonaroSP,twitter,1,gibamontesiao,2026-01-03,16:32:02,@Omardeideais @BolsonaroSP @policiafederal Só falou verdades O cara é um vagabundo,0,82,11,0,3,0,0.0,,0.8817412853240967,0.0628213658928871,0.0554373040795326,positivo
BolsonaroSP,twitter,1,dersonros,2026-01-03,16:31:45,@BolsonaroSP @policiafederal Tu é um frango,0,43,6,0,2,0,0.0,,0.0038292622193694,0.0176533926278352,0.9785173535346984,negativo
BolsonaroSP,twitter,1,gibamontesiao,2026-01-03,16:31:21,@BolsonaroSP @policiafederal Desempregado né Agora pode voltar pros 🍔,0,69,9,1,2,0,0.0,,0.0520072318613529,0.2819099724292755,0.6660827994346619,negativo
BolsonaroSP,twitter,1,Reynaldo9,2026-01-03,16:31:08,"@BolsonaroSP @policiafederal Chora, rato!",0,41,4,0,2,0,0.0,,0.0488287061452865,0.3616604506969452,0.5895109176635742,negativo
BolsonaroSP,twitter,1,CeciliaMon70538,2026-01-03,16:30:35,@BolsonaroSP @policiafederal Esse babaca está em algum aeroporto!!! Olhem!!! Como consegue transitar com Passaporte suspenso?,0,125,15,0,2,0,0.0,,0.0033906712196767,0.0238302126526832,0.972779095172882,negativo
BolsonaroSP,twitter,1,ReginaldoMoren2,2026-01-03,16:30:32,@BolsonaroSP @policiafederal Tom vergonha na sua cara Olha quanto tempo vc recebeu dinheiro público sem trabalhar. Escroto,0,122,17,0,2,0,0.0,,0.0037719802930951,0.0083441343158483,0.9878838658332824,negativo
BolsonaroSP,twitter,1,donnuttrysohard,2026-01-03,16:30:30,@BolsonaroSP @policiafederal mas você não quer trabalhar de jeito nenhum né? kkkkkkk impressionante,0,99,13,0,2,0,0.0,,0.0067483969032764,0.1107581332325935,0.8824934959411621,negativo
BolsonaroSP,twitter,1,guilhermesimas_,2026-01-03,16:29:19,@BolsonaroSP @policiafederal Vai trabalhar vagabundo,0,52,5,0,2,0,0.0,,0.0075900200754404,0.022557845339179,0.9698521494865416,negativo
BolsonaroSP,twitter,1,FabianoAssump84,2026-01-03,16:28:42,"@BolsonaroSP @policiafederal Vai trabalhar, vagabundo!!!",0,56,5,0,2,0,0.0,,0.0085219107568264,0.0259682089090347,0.965509831905365,negativo
BolsonaroSP,twitter,1,IdaSophia4,2026-01-03,16:28:24,"@BolsonaroSP @policiafederal Sucesso no seu trabalho nos USA, parece que para Uber tem sempre vaga 🤪🤪😂😂😂",0,104,16,5,2,0,0.0,,0.8108232617378235,0.138186365365982,0.0509903505444526,positivo
BolsonaroSP,twitter,1,Reynaldo9,2026-01-03,16:26:24,"@BolsonaroSP @policiafederal Você é burro! Perdeu tudo por nada! Vai viver não como perseguido político, mas como um rato fiugitivo. Você falando em Gestapo? Não era você que usava a camisa do torturador Ustra e a tal do número 88? Chora…",0,238,41,0,2,0,0.0,,0.0062742326408624,0.0177034381777048,0.9760223031044006,negativo
BolsonaroSP,twitter,1,Astorcarvalho,2026-01-03,16:25:08,"@BolsonaroSP @policiafederal Eu também gostaria de ter um cargo público e não precisar trabalhar. Meu problema é que não tenho o sobrenome Bolsonaro. Pensando bem, ainda bem que não tenho esse sobrenome. Oh família de encostados.",0,229,36,0,2,0,0.0,,0.0327462740242481,0.0516134165227413,0.9156402349472046,negativo
BolsonaroSP,twitter,1,MiltonQuin83247,2026-01-03,16:24:51,@BolsonaroSP @policiafederal Para vc não perder o cargo na polícia federal é só voltar a trabalhar kkkkkk MFSQ,0,110,18,0,2,0,0.0,,0.0463469326496124,0.7273656129837036,0.2262873947620391,neutro
BolsonaroSP,twitter,1,XexeuXexeu2,2026-01-03,16:24:26,@BolsonaroSP @policiafederal O pilantra não quer trabalhar e está indignado porque será demitido por faltar ao trabalho haha,0,124,18,0,2,0,0.0,,0.0058262827806174,0.0469699427485466,0.9472037553787231,negativo
BolsonaroSP,twitter,1,MiltonQuin83247,2026-01-03,16:20:49,"@BolsonaroSP @policiafederal O trabalho edifica o homem, então volte a fazer o que não faz a anos, que é trabalhar. MFSQ",0,120,21,0,2,0,0.0,,0.0407357923686504,0.6021537184715271,0.3571103811264038,neutro
BolsonaroSP,twitter,1,L1suk5Al,2026-01-03,16:17:36,"@BolsonaroSP @policiafederal “Vai trabalhar vagabundo. Vai trabalhar criatura. Deus permite a todo mundo, uma loucura.” E você tem bancado o louco por tempo demais.",0,164,24,0,2,0,0.0,,0.0334938280284404,0.187038779258728,0.7794673442840576,negativo
BolsonaroSP,twitter,1,JosAugu54513308,2026-01-03,16:16:36,"@BolsonaroSP @policiafederal Se o Brasil tivesse mais de puxados como você, não estaríamos nesta merda. Parabéns Eduardo.",0,121,17,0,2,0,0.0,,0.9217130541801452,0.0563514083623886,0.0219355933368206,positivo
BolsonaroSP,twitter,1,Marcos696984893,2026-01-03,16:16:21,@patitricolor @marioadolfo @BolsonaroSP @policiafederal Eu também mandaria enfiarem no cu um concurso que não paga nem 10k bruto por mês depois de ter sugado recursos públicos por anos da mesma forma que a minha família,0,219,35,0,4,0,0.0,,0.00987593177706,0.0188169572502374,0.9713070392608644,negativo
BolsonaroSP,twitter,1,josecampello,2026-01-03,16:15:51,"@BolsonaroSP @policiafederal Ah, tu quer continuar recebendo sem trabalhar... Pois tá bom...",0,92,12,0,2,0,0.0,,0.0145471366122365,0.2046177238225937,0.7808350920677185,negativo
BolsonaroSP,twitter,1,kteodork,2026-01-03,16:14:41,@BolsonaroSP @policiafederal Chora,0,34,3,0,2,0,0.0,,0.1197165101766586,0.7007266879081726,0.1795567572116851,neutro
BolsonaroSP,twitter,1,jhonatinho,2026-01-03,16:14:00,@NP__Oficial @BolsonaroSP @policiafederal 😂😂😂,0,45,4,3,3,0,0.0,,0.7546448707580566,0.1932432800531387,0.0521119385957717,positivo
BolsonaroSP,twitter,1,fadafeiticeiraa,2026-01-03,16:13:24,@BolsonaroSP @policiafederal nada me faria abrir esse vídeo,0,59,8,0,2,0,0.0,,0.3271669745445251,0.4382447302341461,0.2345883399248123,neutro
BolsonaroSP,twitter,1,LeoRozario,2026-01-03,16:12:46,@BolsonaroSP @policiafederal Vai pedir Pix para o gado te sustentar aí ou vai trabalhar no Macdonald?,0,101,16,0,2,0,0.0,,0.017674159258604,0.6130792498588562,0.3692466616630554,neutro
BolsonaroSP,twitter,1,Brasil1945,2026-01-03,16:12:42,@BolsonaroSP @policiafederal FORÇA Foco Fé,0,42,5,0,2,0,0.0,,0.5005619525909424,0.4836232662200928,0.0158147830516099,positivo
BolsonaroSP,twitter,1,exceptiondj,2026-01-03,16:11:50,"@BolsonaroSP @policiafederal você não abdicou, você foi cassado agora foi chamado pra trabalhar e fica chorando kkkkk só os bestar caem na sua",0,142,23,0,2,0,0.0,,0.0211506374180316,0.1125784143805503,0.8662710189819336,negativo
BolsonaroSP,twitter,1,suB_ociV,2026-01-03,16:11:00,"@BolsonaroSP @policiafederal Vai trabalhar, vagabundo! 🇧🇷",0,57,6,1,2,0,0.0,,0.020407099276781,0.0483304448425769,0.9312624335289,negativo
BolsonaroSP,twitter,1,thaferoter,2026-01-03,16:10:08,"@BolsonaroSP @policiafederal Não precisa entregar o cargo. 30 dias sem vc bater o ponto, vc já é suspenso, 60 dias a perda é imediata Abraços. Boa viagem aí. Fiquei sabendo que o Mc donald’s tá contratando",0,205,36,0,2,0,0.0,,0.1049767062067985,0.7220550179481506,0.1729682385921478,neutro
BolsonaroSP,twitter,1,AruasiMaria,2026-01-03,16:09:09,"@BolsonaroSP @policiafederal Ué então porque prestou o concurso público? Peça exoneração, seu vagabundo.",0,104,13,0,2,0,0.0,,0.0053297569975256,0.036239992827177,0.9584303498268129,negativo
BolsonaroSP,twitter,1,FrancaZabe55620,2026-01-03,16:08:46,@BolsonaroSP @Rosemar22372662 @policiafederal 👏👏👏👏👏👏,0,52,4,6,3,0,0.0,,0.8320222496986389,0.1485109776258468,0.0194668341428041,positivo
BolsonaroSP,twitter,1,bruameluxa,2026-01-03,16:07:00,@BolsonaroSP @policiafederal A conta chegou foi pra vocês. Bjs de luz.,0,70,11,0,2,0,0.0,,0.4597525894641876,0.5030544400215149,0.0371929928660392,neutro
BolsonaroSP,twitter,1,afinadasailorv,2026-01-03,16:06:23,"@BolsonaroSP @policiafederal vai trabalhar, vagabundo",0,53,5,0,2,5,0.0,,0.007500113453716,0.0277804154902696,0.964719533920288,negativo
BolsonaroSP,twitter,1,cattosafe,2026-01-03,16:04:26,@clarke_de_souza @BolsonaroSP @policiafederal O que é “povo de bem”?,0,68,9,0,3,0,0.0,,0.0133038079366087,0.9408803582191468,0.0458158291876316,neutro
BolsonaroSP,twitter,1,astirasdocaos,2026-01-03,16:00:56,@BolsonaroSP @policiafederal https://t.co/BWJulYQh2V,1,52,3,0,2,1,0.0,,0.062782771885395,0.9104264974594116,0.0267907120287418,neutro
BolsonaroSP,twitter,1,Eh_Nois_Feratu,2026-01-03,15:59:26,@BolsonaroSP @policiafederal Vai trabalhar vagabundo https://t.co/sRqrAfhOsB,1,76,6,0,2,0,0.0,,0.0080848177894949,0.0233925785869359,0.9685225486755372,negativo
BolsonaroSP,twitter,1,ricardosbadini,2026-01-03,15:59:24,"@mauriciome47366 @BolsonaroSP @policiafederal Ora ora se não temos aqui um decepcionado porque o golpe não veio. A @MPF_PGR vai gostar de conversar com você, lixo social.",0,170,26,0,4,0,0.0,,0.028392007574439,0.2086962014436721,0.7629117965698242,negativo
BolsonaroSP,twitter,1,astirasdocaos,2026-01-03,15:59:15,"@DboraPa79045505 @marioadolfo @cryssue @BolsonaroSP @policiafederal Tá trabalhando de chapeiro ilegal, só se for 🤣🤣🤣🤣🤣",0,118,14,5,5,0,0.0,,0.1968135386705398,0.274125337600708,0.5290611386299133,negativo
BolsonaroSP,twitter,1,ricardosbadini,2026-01-03,15:58:25,@severinosertaox @lula_livre_jah @BolsonaroSP @policiafederal Xupabolas de golpista 😂😂😂😂,0,88,8,4,4,0,0.0,,0.3245518803596496,0.2481959164142608,0.4272522330284118,negativo
BolsonaroSP,twitter,1,ricardosbadini,2026-01-03,15:56:31,"@Fax47cadeiras @BolsonaroSP @policiafederal Estão fazendo o que o Verme Condenado e os Verminhos fazem e fariam com eles: acovardando, fugindo, largando a mão. Por mim, que todos apodreçam na cadeia, xupabolas de golpista.",0,222,33,0,3,0,0.0,,0.0043709375895559,0.0115018989890813,0.9841272234916688,negativo
BolsonaroSP,twitter,1,diogo__14,2026-01-03,15:56:16,"@BolsonaroSP @policiafederal Vai trabalhar, vagabundo",0,53,5,0,2,0,0.0,,0.0078166499733924,0.0269274283200502,0.9652559757232666,negativo
BolsonaroSP,twitter,1,Eduardo12887771,2026-01-03,15:54:58,"@BolsonaroSP @policiafederal Vc não abdicou de nada seu mamateiro entreguista lesa-pátria vagabundo, vc foi cassado...",0,118,15,0,2,0,0.0,,0.006778500508517,0.0308941043913364,0.9623274207115172,negativo
BolsonaroSP,twitter,1,rodrigorez_,2026-01-03,15:54:48,@BolsonaroSP @policiafederal O vagabundo que não trabalha reclamando porque não trabalhou e vai ser exonerado. Filho de vagabundo escorado nas tetas do governo é vagabundo duas vezes né?,0,186,28,0,2,0,0.0,,0.0107922935858368,0.04288125410676,0.946326494216919,negativo
BolsonaroSP,twitter,1,flaviocaamana,2026-01-03,15:54:24,@BolsonaroSP @policiafederal Vai trabalhar vagabundo !!! Tua mamata e a mamata de tua família acabaram!!!,0,105,15,0,2,0,0.0,,0.0065646446309983,0.0359987914562225,0.9574366211891174,negativo
